aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132411808, cpu, 3840, 128, 0, 51, 6.10352e-05, 125, 295, 0, 68, 750, 347, 16382, 47, 531, 177, 203, 521, 45, 160, 24, 408, 24, 1379, 209, 825, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132418101, cpu, 3968, 128, 0, 57, 0.000366211, 126, 272, 0, 68, 741, 320, 16378, 46, 534, 172, 195, 524, 47, 154, 24, 403, 24, 1323, 202, 845, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132424656, cpu, 0, 256, 0, 54, 0.00671387, 126, 272, 0, 68, 742, 2299, 16270, 48, 545, 192, 212, 521, 45, 165, 24, 406, 24, 1300, 197, 854, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132432861, cpu, 128, 256, 0, 44, 0.000854492, 125, 273, 0, 67, 746, 2115, 16207, 46, 662, 183, 206, 582, 47, 159, 24, 403, 24, 1284, 185, 846, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132440984, cpu, 256, 256, 0, 39, 0.00213623, 126, 272, 0, 68, 743, 1976, 16374, 48, 532, 148, 181, 524, 46, 130, 23, 388, 22, 1336, 158, 872, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132448727, cpu, 384, 256, 0, 43, 0.00219727, 125, 272, 0, 68, 745, 2757, 16342, 58, 551, 127, 175, 520, 45, 108, 23, 385, 22, 1240, 132, 962, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132457197, cpu, 512, 256, 0, 46, 0.219971, 126, 273, 0, 68, 745, 2137, 16219, 46, 558, 127, 158, 520, 45, 83, 24, 373, 21, 1254, 124, 923, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132465129, cpu, 640, 256, 0, 46, 0.527466, 126, 273, 0, 68, 745, 422, 16384, 48, 518, 88, 133, 513, 45, 58, 23, 365, 20, 747, 67, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132469459, cpu, 768, 256, 0, 46, 0.180237, 124, 273, 0, 68, 743, 380, 16384, 46, 514, 70, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132471739, cpu, 896, 256, 0, 44, 0.0311279, 124, 272, 0, 67, 743, 359, 16384, 48, 515, 70, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132473999, cpu, 1024, 256, 0, 45, 0.0482178, 124, 272, 0, 67, 744, 318, 16384, 46, 511, 70, 
